ID,Titre,Année,Genres,Note,Votes
tt0781533,My Name Is Juani,2006,"Comedy,Drama",5.1,1437
tt0782032,Waiting for Heaven,2006,"Drama,History",6.6,1628
tt0782037,Dabbe,2006,"Horror,Thriller",4.3,4910
tt0782042,Gen,2006,Thriller,4.2,3718
tt0782154,The Rebel,2007,"Action,Drama,Romance",6.8,2403
tt0782700,When Darkness Falls,2006,"Drama,Thriller",7.4,1786
tt0782867,The Secrets,2007,"Drama,Romance",7.0,2292
tt0783233,Atonement,2007,"Drama,Mystery,Romance",7.8,305878
tt0783234,The Baker,2007,"Comedy,Thriller",6.3,4432
tt0783238,The Dead Girl,2006,"Crime,Drama,Mystery",6.6,16445
tt0783475,Getting Home,2007,"Comedy,Drama",7.4,1953
tt0783515,The Education of Charlie Banks,2007,Drama,6.5,5300
tt0783522,Ghetto,2005,"History,War",6.7,1330
tt0783530,You Will Be Mine,2009,"Drama,Music",5.6,1365
tt0783532,Gangster's Paradise: Jerusalema,2008,"Action,Crime,Drama",7.3,10962
tt0783538,Lady Magdalene's,2008,"Action,Comedy,Music",2.2,1044
tt0783598,Until Death,2007,"Action,Crime,Drama",5.7,10517
tt0783601,American Loser,2007,"Comedy,Drama",5.4,3022
tt0783608,The Walker,2007,"Crime,Drama,Mystery",5.8,5957
tt0783640,The Last Full Measure,2019,"Drama,War",6.8,14500
tt0783695,Broken Sky,2006,"Drama,Romance",5.7,1239
tt0783767,Angel,2007,"Drama,Romance",5.8,5675
tt0784962,7-10 Split,2007,"Comedy,Sport",4.3,1173
tt0784972,The Brothers Solomon,2007,Comedy,5.3,11542
tt0785000,Red,1999,"Crime,Drama,Thriller",6.4,1498
tt0785002,Heartbreak Hotel,2006,"Comedy,Drama,Music",5.4,1684
tt0785006,Hotel for Dogs,2009,"Comedy,Family",5.5,25445
tt0785007,Over Her Dead Body,2008,"Comedy,Fantasy,Romance",5.3,25826
tt0785012,In Tranzit,2008,"Drama,Romance,War",5.7,2741
tt0785025,Love's Abiding Joy,2006,"Drama,Family,Western",6.8,2094
tt0785035,Ong Bak 2,2008,Action,6.2,32258
tt0785077,Who's Your Caddy?,2007,"Comedy,Sport",2.3,15645
tt0787442,The Attack,2012,"Crime,Drama,Mystery",7.1,4626
tt0787462,Elvis and Anabelle,2007,"Drama,Romance",7.1,6152
tt0787470,Balls Out: Gary the Tennis Coach,2009,"Comedy,Sport",5.4,10344
tt0787474,The Boxtrolls,2014,"Adventure,Animation,Comedy",6.8,62579
tt0787475,Hot Rod,2007,"Comedy,Sport",6.7,95170
tt0787485,Killer Pad,2008,"Comedy,Horror",4.0,1522
tt0787495,Netherbeast Incorporated,2007,"Comedy,Fantasy,Horror",5.5,1479
tt0787515,Strength and Honour,2007,"Action,Drama",5.1,1632
tt0787523,Towelhead,2007,Drama,6.9,12138
tt0787524,The Man Who Knew Infinity,2015,"Biography,Drama",7.2,63487
tt0790590,Botched,2007,"Comedy,Horror,Thriller",5.6,6723
tt0790602,Nitro,2007,"Action,Drama,Thriller",5.3,1848
tt0790604,Deck the Halls,2006,"Comedy,Family",5.1,33731
tt0790618,Remember the Daze,2007,"Comedy,Drama",5.6,4023
tt0790623,Meet Bill,2007,"Comedy,Drama",6.2,21160
tt0790627,Brief Interviews with Hideous Men,2009,"Comedy,Drama",5.4,3705
tt0790628,The Incredible Burt Wonderstone,2013,Comedy,5.9,76474
tt0790636,Dallas Buyers Club,2013,"Biography,Drama",7.9,527399
tt0790657,Everybody Wants to Be Italian,2007,"Comedy,Romance",5.7,1983
tt0790662,Fingerprints,2006,"Horror,Mystery,Thriller",4.9,2778
tt0790663,The First Grader,2010,"Biography,Drama,Romance",7.4,4929
tt0790665,Flood,2007,"Action,Drama,Thriller",4.8,7249
tt0790676,The Good Life,2007,"Comedy,Drama",6.4,2353
tt0790686,Mirrors,2008,"Horror,Mystery",6.1,115463
tt0790706,Crazy Love,2007,"Documentary,Romance",7.0,2879
tt0790712,The Messenger,2009,"Drama,Romance,War",7.1,37246
tt0790721,Normal Adolescent Behavior,2007,"Drama,Romance",5.0,2589
tt0790723,Just Add Water,2008,"Comedy,Romance",5.6,3246
tt0790724,Jack Reacher,2012,"Action,Mystery,Thriller",7.0,373657
tt0790736,R.I.P.D.,2013,"Action,Adventure,Comedy",5.6,146512
tt0790769,Kurt Cobain About a Son,2006,"Documentary,Music",7.2,3872
tt0790770,Miles Ahead,2015,"Biography,Drama,Music",6.4,10696
tt0790788,The Yellow Wallpaper,2012,Thriller,5.5,1965
tt0790799,$9.99,2008,"Animation,Drama,Fantasy",6.7,3523
tt0790804,The Comebacks,2007,"Comedy,Sport",4.3,12147
tt0791188,Naruto the Movie 2: Legend of the Stone of Gelel,2005,"Action,Adventure,Animation",6.4,5366
tt0791268,You're Gonna Miss Me,2005,"Documentary,Music",7.6,1100
tt0791303,A Summer in Genoa,2008,"Drama,Mystery,Romance",6.0,6846
tt0791304,Georgia Rule,2007,"Comedy,Drama",5.9,27757
tt0791309,I Want Candy,2007,Comedy,5.3,7727
tt0792948,The Exterminating Angels,2006,"Drama,Fantasy",5.4,3460
tt0792965,Hunting and Gathering,2007,"Drama,Romance",6.7,12634
tt0792966,Blame it on Fidel,2006,Drama,7.5,5235
tt0792986,Fear(s) of the Dark,2007,"Animation,Horror,Mystery",6.6,3261
tt0792992,Go West: A Lucky Luke Adventure,2007,"Adventure,Animation,Comedy",6.3,1671
tt0793409,Filme da Treta,2006,Comedy,6.1,1129
tt0794338,Sakuran,2006,"Drama,History",6.7,2190
tt0794350,I Just Didn't Do It,2006,Drama,7.6,1934
tt0794374,Summer Palace,2006,"Drama,History,Romance",7.2,4519
tt0794399,We're All Christs,2006,Drama,7.2,2792
tt0795351,Case 39,2009,"Horror,Mystery,Thriller",6.2,94748
tt0795361,Cougar Club,2007,Comedy,4.0,3620
tt0795368,Death at a Funeral,2007,Comedy,7.3,123088
tt0795370,The Second Wind,2007,"Crime,Drama,Mystery",5.7,1285
tt0795376,Eating Out 2: Sloppy Seconds,2006,"Comedy,Romance",6.2,4160
tt0795421,Mamma Mia!,2008,"Comedy,Musical,Romance",6.5,283770
tt0795434,Namastey London,2007,"Comedy,Drama,Romance",7.1,23290
tt0795438,Not Easily Broken,2009,"Drama,Romance",6.1,3277
tt0795439,Numb,2007,"Comedy,Drama,Romance",6.5,8864
tt0795441,Winter in Wartime,2008,"Drama,History,War",7.0,13671
tt0795459,Wilde Salomé,2011,"Documentary,Drama",6.6,1039
tt0795461,Scary Movie V,2013,"Comedy,Horror",3.5,78924
tt0795463,Senseless,2008,"Crime,Drama,Horror",5.7,1122
tt0795488,Úcastníci zájezdu,2006,Comedy,6.2,1069
tt0795493,Cassandra's Dream,2007,"Crime,Drama,Romance",6.6,54310
tt0795505,Undead or Alive: A Zombedy,2007,"Comedy,Horror,Western",5.1,2179
tt0796212,Exiled,2006,"Action,Crime,Drama",7.2,9828
tt0796302,The Babysitters,2007,Drama,5.6,13175
tt0796307,Under the Same Moon,2007,"Adventure,Drama",7.3,7548
tt0796314,A Dog's Breakfast,2007,"Comedy,Drama,Horror",6.6,3787
tt0796335,Molière,2007,"Biography,Comedy",7.1,6636
tt0796366,Star Trek,2009,"Action,Adventure,Sci-Fi",7.9,625443
tt0796368,Talk to Me,2007,"Biography,Drama,History",7.3,10342
tt0796375,You Kill Me,2007,"Comedy,Crime,Romance",6.4,19107
tt0798796,Tatar Ramazan Sürgünde,1992,Drama,8.0,2073
tt0798817,13,2010,"Crime,Drama,Thriller",6.0,44493
tt0799915,Air Guitar Nation,2006,"Biography,Documentary,Music",7.1,1378
tt0799934,Be Kind Rewind,2008,Comedy,6.4,94970
tt0799949,Epic Movie,2007,"Adventure,Comedy,Fantasy",2.4,110508
tt0799951,Body Armour,2007,"Action,Thriller",4.0,1044
tt0799954,The Bridge,2006,"Documentary,Drama",7.2,12387
tt0799991,How I Celebrated the End of the World,2006,Drama,7.1,3252
tt0800003,Delta Farce,2007,"Action,Adventure,Comedy",3.7,11579
tt0800022,Electroma,2006,"Adventure,Drama,Sci-Fi",6.7,4540
tt0800027,Feast of Love,2007,"Drama,Romance",6.5,17306
tt0800039,Forgetting Sarah Marshall,2008,"Comedy,Drama,Romance",7.1,306939
tt0800069,The Hills Have Eyes 2,2007,"Horror,Thriller",5.1,68834
tt0800080,The Incredible Hulk,2008,"Action,Adventure,Sci-Fi",6.6,533762
tt0800099,Joe Strummer: The Future Is Unwritten,2007,"Biography,Documentary,Music",7.5,4251
tt0800159,Pingpong,2006,Drama,6.3,1158
tt0800240,Deception,2008,"Crime,Drama,Mystery",6.0,41312
tt0800241,Transsiberian,2008,"Crime,Drama,Mystery",6.6,55219
tt0800268,Wieners,2008,"Adventure,Comedy",4.2,2480
tt0800308,Appaloosa,2008,"Action,Crime,Drama",6.7,65629
tt0800320,Clash of the Titans,2010,"Action,Adventure,Fantasy",5.8,295991
tt0800325,The Dirt,2019,"Biography,Comedy,Drama",7.0,56892
tt0800341,May 18,2007,"Drama,History",6.9,1412
tt0800361,S&man,2006,Horror,5.6,1116
tt0800367,Storm Warning,2007,"Horror,Thriller",5.8,7818
tt0800369,Thor,2011,"Action,Fantasy",7.0,917362
tt0800956,Life in a Metro,2007,"Comedy,Drama,Musical",7.4,13246
tt0801526,The Tracey Fragments,2007,Drama,6.0,7729
tt0802948,An American Crime,2007,"Biography,Crime,Drama",7.2,38231
tt0802983,Doraemon the Movie: Nobita's Dinosaur,2006,"Adventure,Animation,Comedy",7.1,1713
tt0803029,Linha de Passe,2008,"Drama,Sport",7.1,2939
tt0803052,Opium: Diary of a Madwoman,2007,"Drama,Romance",6.4,1199
tt0803057,The Promotion,2008,Comedy,5.6,19889
tt0803061,Red Dog,2011,"Biography,Comedy,Drama",7.3,19798
tt0803080,Say That You Love Me,2006,Drama,4.8,1050
tt0803096,Warcraft,2016,"Action,Adventure,Fantasy",6.7,285143
tt0803100,The Crocodiles,2009,"Adventure,Family",6.2,1645
tt0804443,Asylum,2008,Horror,4.0,4031
tt0804452,Bratz,2007,"Comedy,Family,Music",3.1,25119
tt0804461,Death Sentence,2007,"Action,Crime,Thriller",6.7,75721
tt0804463,Devil's Knot,2013,"Biography,Crime,Drama",6.1,24367
tt0804492,The Hottie & the Nottie,2008,"Comedy,Romance",2.0,39309
tt0804497,It's Kind of a Funny Story,2010,"Comedy,Drama,Romance",7.1,149633
tt0804505,Married Life,2007,"Biography,Crime,Drama",6.2,9843
tt0804507,Mother of Tears,2007,"Drama,Horror,Thriller",5.0,11405
tt0804513,Rainbow Song,2006,"Drama,Romance",7.3,1510
tt0804516,P2,2007,"Crime,Horror,Thriller",5.9,37124
tt0804519,Pool Party,2007,Comedy,3.5,1127
tt0804522,Rendition,2007,"Drama,Thriller",6.8,58672
tt0804529,Sleep Dealer,2008,"Drama,Romance,Sci-Fi",6.0,6729
tt0804540,Taxi 4,2007,"Action,Comedy,Crime",5.6,31356
tt0804552,The Killing Gene,2007,"Crime,Drama,Horror",5.7,9474
tt0805184,Bhagam Bhag,2006,"Comedy,Drama,Mystery",6.6,15717
tt0805185,Blood Trails,2006,"Horror,Thriller",3.5,1660
tt0805188,Marilena from P7,2006,"Drama,Fantasy",7.8,2086
tt0805526,Facing the Giants,2006,"Drama,Sport",6.5,18374
tt0805564,Lars and the Real Girl,2007,"Comedy,Drama,Romance",7.3,158783
tt0805570,The Midnight Meat Train,2008,"Horror,Mystery,Thriller",6.0,72623
tt0805576,Jar City,2006,"Crime,Drama,Mystery",6.8,5679
tt0805605,Saint Seiya: Heaven Chapter - Overture,2004,"Animation,Fantasy",7.0,1548
tt0805613,Shoppen Munich,2006,"Comedy,Drama,Romance",7.2,1350
tt0805647,The Witches,2020,"Adventure,Comedy,Family",5.4,47907
tt0806027,Blood: The Last Vampire,2009,"Action,Adventure,Fantasy",5.2,15375
tt0806029,Farewell,2009,"Drama,Romance,Thriller",6.9,7045
tt0806088,Heyy Babyy,2007,"Comedy,Drama",6.1,16355
tt0806147,Extreme Movie,2008,Comedy,3.7,11673
tt0806165,The Ramen Girl,2008,"Comedy,Drama,Romance",6.3,11351
tt0806203,Carriers,2009,"Adventure,Drama,Horror",6.0,50254
tt0806686,Yella,2007,"Drama,Horror,Romance",6.7,4375
tt0806938,Tired of Kissing Frogs,2005,"Comedy,Drama,Romance",6.0,1020
tt0806940,Bad Girls,2007,Comedy,5.3,2288
tt0807028,The Pool Boys,2009,Comedy,4.6,2725
tt0807054,It's a Free World...,2007,Drama,7.0,6355
tt0807716,Long Flat Balls,2006,"Comedy,Drama,Sport",5.7,2068
tt0807721,Jellyfish,2007,Drama,7.0,2768
tt0807758,Partner,2007,"Comedy,Drama,Romance",5.8,13968
tt0807943,Dhee,2007,"Action,Comedy",7.2,5511
tt0807944,Dheena,2001,"Action,Drama",7.1,2839
tt0807956,Occupation 101,2006,Documentary,8.1,2565
tt0808151,Angels & Demons,2009,"Action,Mystery,Thriller",6.7,313899
tt0808174,Blind,2007,"Drama,Romance",7.2,1145
tt0808185,The Bothersome Man,2006,"Comedy,Drama,Fantasy",7.2,18302
tt0808230,Two Worlds,2007,"Comedy,Fantasy",5.6,1503
tt0808232,A Dog Year,2009,"Comedy,Drama",6.0,3768
tt0808237,Drama/Mex,2006,Drama,5.9,1442
tt0808240,Turks in Space,2006,"Action,Comedy,Sci-Fi",1.5,16836
tt0808244,Easy Virtue,2008,"Comedy,Romance",6.6,22752
tt0808245,A Letter to Elia,2010,Documentary,7.4,1140
tt0808265,The Ferryman,2007,"Fantasy,Horror,Thriller",4.7,1988
tt0808276,Cold Prey,2006,"Horror,Thriller",6.2,19985
tt0808279,Funny Games,2007,"Crime,Drama,Thriller",6.5,105699
tt0808285,The Good Heart,2009,"Comedy,Drama",6.8,5235
tt0808306,Honeymoon Travels Pvt. Ltd.,2007,"Comedy,Drama,Romance",6.1,2988
tt0808315,Dead in 3 Days,2006,"Horror,Thriller",5.5,2672
tt0808331,Joshua,2007,"Drama,Horror,Thriller",5.8,13642
tt0808339,The Heir Apparent: Largo Winch,2008,"Action,Thriller",6.4,15016
tt0808357,"Lust, Caution",2007,"Drama,History,Romance",7.5,46297
tt0808399,"New York, I Love You",2008,"Comedy,Drama,Romance",6.2,48500
tt0808417,Persepolis,2007,"Animation,Biography,Drama",8.0,101579
tt0808506,The Girl Who Leapt Through Time,2006,"Adventure,Animation,Comedy",7.7,72205
tt0808510,Tooth Fairy,2010,"Comedy,Family,Fantasy",5.0,50670
tt0808526,Life During Wartime,2009,"Comedy,Drama",6.4,7959
tt0808532,Hacking Democracy,2006,Documentary,7.8,1366
tt0809407,12:08 East of Bucharest,2006,"Comedy,Drama",7.3,8219
tt0809425,In the City of Sylvia,2007,Drama,6.8,2637
tt0809504,The Accidental Husband,2008,"Comedy,Romance",5.6,25870
tt0809533,Las 13 rosas,2007,"Drama,History",6.7,2204
tt0809535,Sway,2006,"Crime,Drama",7.1,1232
tt0809931,Noise,2007,"Crime,Drama,Mystery",6.6,2778
tt0809951,Empties,2007,"Comedy,Drama",7.2,5102
tt0810058,Aap Ki Khatir,2006,"Comedy,Romance",3.9,1014
tt0810089,The Belgrade Phantom,2009,"Action,Crime,Documentary",6.7,1588
tt0810444,The Pumpkin Karver,2006,Horror,3.4,1682
tt0810772,Belle du Seigneur,2012,"Drama,Romance",5.0,1496
tt0810784,Bright Star,2009,"Biography,Drama,Romance",6.9,29012
tt0810809,Congorama,2006,"Comedy,Drama",7.1,1229
tt0810817,The Da Vinci Treasure,2006,"Action,Adventure,Mystery",2.2,1077
tt0810819,The Danish Girl,2015,"Biography,Crime,Drama",7.1,201505
tt0810823,The Deaths of Ian Stone,2007,"Horror,Thriller",5.5,13734
tt0810827,Death Note: The Last Name,2006,"Adventure,Crime,Drama",7.2,17902
tt0810836,Dirt Music,2019,"Crime,Drama,Romance",5.3,1093
tt0810868,Free Rainer,2007,"Comedy,Drama",6.7,4712
tt0810880,Gospel Hill,2008,Drama,5.5,1008
tt0810913,Jack and Jill,2011,Comedy,3.3,91912
tt0810922,Take Me Home Tonight,2011,"Comedy,Drama,Romance",6.3,56148
tt0810924,Knife Edge,2009,"Horror,Thriller",4.5,1164
tt0810928,The Last Sin Eater,2007,Drama,5.6,2026
tt0810945,Live!,2007,Drama,5.8,5197
tt0810951,Look,2007,"Comedy,Crime,Drama",6.6,1881
tt0810988,The Nines,2007,"Drama,Fantasy,Mystery",6.2,34860
tt0811011,Pirates of Treasure Island,2006,"Action,Adventure",2.3,1173
tt0811066,Shootout at Lokhandwala,2007,"Action,Crime,Drama",7.1,11081
tt0811080,Speed Racer,2008,"Action,Adventure,Comedy",6.1,79682
tt0811106,The Ten,2007,"Comedy,Romance",4.9,17034
tt0811124,The Lost Tribe,2010,"Adventure,Horror,Thriller",3.8,1915
tt0811128,Turn the River,2007,Drama,5.8,1951
tt0811136,Shut Up & Sing,2006,"Biography,Documentary,Music",7.6,5012
tt0811137,The Do-Deca-Pentathlon,2012,"Comedy,Sport",5.9,1830
tt0811138,The Love Guru,2008,"Comedy,Romance,Sport",3.8,55545
tt0811159,The Wild Guys 4,2007,"Comedy,Family,Sport",3.6,1055
tt0812243,Ex Drummer,2007,"Comedy,Crime,Drama",6.9,11160
tt0812352,9 Miles Down,2009,"Horror,Mystery,Sci-Fi",5.3,4018
tt0812377,Solitary Fragments,2007,Drama,6.6,1490
tt0813129,Evil,2005,"Action,Comedy,Horror",5.4,1917
tt0813540,Naksha,2006,"Action,Adventure,Fantasy",3.6,1390
tt0813541,Piter FM,2006,"Comedy,Drama,Romance",7.0,3767
tt0813547,The Counterfeiters,2007,"Crime,Drama,History",7.5,47588
tt0813548,Godavari,2006,"Drama,Romance",7.9,1743
tt0813549,Fatal Contact,2006,"Action,Crime,Drama",6.5,1823
tt0813996,Different,2006,"Action,Drama,Fantasy",3.7,1418
tt0814014,Apne,2007,"Action,Drama,Sport",6.1,3622
tt0814022,Bangkok Dangerous,2008,"Action,Crime,Thriller",5.3,58682
tt0814075,Deliver Us from Evil,2006,"Crime,Documentary",7.9,10973
tt0814130,The Hammer,2007,"Comedy,Romance,Sport",7.1,6332
tt0814131,Hank and Mike,2008,"Comedy,Fantasy",5.8,1622
tt0814243,One Piece: The Movie,2000,"Action,Adventure,Animation",6.9,8877
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,2010,"Adventure,Family,Fantasy",5.9,206598
tt0814314,Seven Pounds,2008,"Drama,Mystery,Thriller",7.6,318420
tt0814331,Spring Breakdown,2009,"Comedy,Romance",4.8,4859
tt0814335,The Stepfather,2009,"Mystery,Thriller",5.6,39946
tt0814380,Notte prima degli esami - Oggi,2007,Comedy,5.2,2430
tt0814666,Bamako (The Court),2006,Drama,6.7,1517
tt0814685,Frontier(s),2007,Horror,6.2,29401
tt0814768,The Price to Pay,2007,Comedy,5.6,1224
tt0815138,Take,2007,"Crime,Drama,Thriller",5.8,1724
tt0815178,The Life Before Her Eyes,2007,"Drama,Fantasy,Mystery",6.2,15026
tt0815181,Iraq for Sale: The War Profiteers,2006,"Documentary,War",7.6,1673
tt0815236,She's Out of My League,2010,"Comedy,Romance",6.4,147513
tt0815241,Religulous,2008,"Comedy,Documentary,War",7.6,60517
tt0815244,Sydney White,2007,"Comedy,Drama,Romance",6.2,51983
tt0815245,The Uninvited,2009,"Drama,Fantasy,Horror",6.3,86458
tt0815890,The Blue Elephant,2006,"Adventure,Animation,Family",5.7,1396
tt0816150,"Ice Cream, I Scream",2006,Comedy,6.6,6700
tt0816258,Pokiri,2006,"Action,Crime,Thriller",8.0,15989
tt0816436,Black Water,2007,"Adventure,Drama,Horror",5.8,16335
tt0816442,The Book Thief,2013,"Drama,War",7.5,143873
tt0816462,Conan the Barbarian,2011,"Action,Adventure,Fantasy",5.2,103619
tt0816539,Jack Brooks: Monster Slayer,2007,"Action,Comedy,Horror",5.9,6714
tt0816545,Kabluey,2007,Comedy,6.5,4606
tt0816556,Lake Mungo,2008,"Drama,Horror,Mystery",6.3,31975
tt0816616,Poor Boy's Game,2007,Drama,6.3,1419
tt0816692,Interstellar,2014,"Adventure,Drama,Sci-Fi",8.7,2204467
tt0816711,World War Z,2013,"Action,Adventure,Horror",7.0,740055
tt0817177,Flipped,2010,"Comedy,Drama,Romance",7.7,99971
tt0817225,Secret Sunshine,2007,Drama,7.5,9926
tt0817228,The Tattooist,2007,"Drama,Horror,Thriller",5.1,3288
tt0817230,Valentine's Day,2010,"Comedy,Romance",5.7,126461
tt0817538,Drillbit Taylor,2008,"Action,Comedy,Crime",5.7,62924
tt0817544,Never Forever,2007,"Drama,Romance",6.4,1723
tt0817545,The Power of Few,2013,"Action,Crime,Drama",5.1,4303
tt0818165,The Alphabet Killer,2008,"Crime,Mystery,Thriller",5.2,9030
tt0818170,The Little Traitor,2007,Drama,6.9,1122
tt0819714,The Edge of Love,2008,"Biography,Drama,Romance",6.1,19196
tt0819755,Babysitter Wanted,2007,"Horror,Thriller",5.4,7969
tt0819765,Dog Bite Dog,2006,"Action,Crime,Drama",6.5,2755
tt0819791,The One Percent,2006,Documentary,6.9,1135
tt0819796,Play Me a Love Song,2007,"Comedy,Music",7.5,1577
tt0819810,Traffic Signal,2007,Drama,6.6,1788
tt0819895,The Paper Will Be Blue,2006,"Action,Drama",7.6,2213
tt0819953,Days of Darkness,2007,"Comedy,Drama,Fantasy",6.8,3241
tt0820096,Playing the Victim,2006,Comedy,7.1,2853
tt0820111,Meatball Machine,2005,"Action,Horror,Sci-Fi",5.7,2347
tt0820117,We Are Not Angels 3: Rock & Roll Strike Back,2006,"Comedy,Drama,Music",5.2,2449
tt0820142,The Reef,2006,"Adventure,Animation,Family",4.1,4579
tt0820158,"Tokyo Tower: Mom and Me, and Sometimes Dad",2007,Drama,7.4,1066
tt0821442,A Dirty Carnival,2006,"Action,Crime,Drama",7.3,9369
tt0821470,The City of Violence,2006,"Action,Crime,Thriller",6.6,4832
tt0821640,Ghosts of Girlfriends Past,2009,"Comedy,Fantasy,Romance",5.8,95840
tt0821642,The Soloist,2009,"Biography,Drama,Music",6.7,55774
tt0822389,Kenny,2006,Comedy,7.2,7403
tt0822832,Marley & Me,2008,"Drama,Family",7.0,170211
tt0822833,"Sex, Party & Lies",2009,"Comedy,Drama",3.9,2952
tt0822847,Priest,2011,"Action,Fantasy,Horror",5.7,125624
tt0822849,Rails & Ties,2007,Drama,6.7,4297
tt0822854,Shooter,2007,"Action,Drama,Thriller",7.1,362179
tt0822868,Make It Happen,2008,"Drama,Musical",5.4,6533
tt0823240,The Romance of Astrea and Celadon,2007,"Comedy,Drama,Romance",6.3,1740
tt0823451,Dus Kahaniyaan,2007,Drama,5.7,1728
tt0823668,Screamers,2006,"Documentary,Music",6.0,1574
tt0824316,Dor,2006,Drama,7.9,6334
tt0824330,Female Agents,2008,"Drama,War",6.7,8082
tt0824375,Nishabd,2007,Drama,5.4,1816
tt0824696,A Movie of Eggs,2005,"Animation,Comedy,Family",6.5,1470
tt0824747,Changeling,2008,"Biography,Crime,Drama",7.7,268299
tt0824758,The Last Station,2009,"Biography,Drama,Romance",6.9,19306
tt0825232,The Bucket List,2007,"Adventure,Comedy,Drama",7.4,263701
tt0825236,Caramel,2007,"Comedy,Drama,Romance",7.1,14793
tt0825239,Counter Investigation,2007,"Crime,Thriller",6.7,3856
tt0825241,Dry Season,2006,Drama,6.9,1010
tt0825244,Conversations with My Gardener,2007,"Comedy,Drama",7.1,3823
tt0825248,Intimate Enemies,2007,"Drama,History,War",6.9,3486
tt0825279,20 Years After,2008,"Drama,Fantasy,Sci-Fi",3.2,1600
tt0825283,Maximum Ride,2016,"Action,Adventure,Comedy",3.6,4723
tt0826024,Apt,2006,"Horror,Thriller",5.6,1146
tt0826027,XTC Just Don't Do It,2006,"Drama,Family",5.5,2304
tt0826031,Arang,2006,"Horror,Thriller",5.9,1876
tt0826547,Great World of Sound,2007,"Comedy,Drama,Music",6.7,1314
tt0826559,The Indian,2007,"Drama,Family,Romance",6.5,1804
tt0826570,Catcher: Cat City 2,2007,"Animation,Comedy,Fantasy",5.2,2279
tt0826606,Police,2007,"Action,Comedy,Crime",6.6,6320
tt0826631,Exam,2006,"Comedy,Drama",6.7,11877
tt0826711,Flight of the Red Balloon,2007,"Drama,Family",6.5,4213
tt0826756,Watercolors,2008,"Drama,Romance",6.4,1654
tt0827181,Hide,2008,"Action,Crime,Drama",5.1,1275
tt0827498,Blood Tea and Red String,2006,"Animation,Fantasy",7.0,1701
tt0827503,The Magician,2006,"Comedy,Drama",7.4,35201
tt0827517,Reprise,2006,Drama,7.3,16024
tt0827713,I Always Wanted to Be a Gangster,2007,"Comedy,Crime,Drama",7.1,2214
tt0827739,Sev Kardesim,1972,"Comedy,Romance",6.7,1777
tt0827788,Zaki Chan,2005,"Comedy,Romance",6.6,4023
tt0828065,Moondance Alexander,2007,"Drama,Family",6.2,1484
tt0828103,Taking Chances,2009,Comedy,4.4,1465
tt0828154,The Pervert's Guide to Cinema,2006,Documentary,7.8,7431
tt0828158,The Take,2007,"Action,Crime,Drama",5.8,2498
tt0828393,Garden Party,2008,Drama,5.5,3570
tt0829098,When Did You Last See Your Father?,2007,"Biography,Drama",6.8,4728
tt0829150,Dracula Untold,2014,"Action,Drama,Fantasy",6.2,213054
tt0829176,Gallowwalkers,2012,"Action,Adventure,Fantasy",3.6,8464
tt0829193,Honeydripper,2007,"Crime,Drama,History",6.7,2217
tt0829251,The Haunting,2009,"Horror,Mystery",5.3,1404
tt0829269,Puskás Hungary,2009,"Biography,Documentary,Sport",8.6,1038
tt0829297,Ten Inch Hero,2007,"Comedy,Drama,Romance",7.3,13573
tt0829424,Evil Bong,2006,"Comedy,Horror",3.9,3614
tt0829459,A Mighty Heart,2007,"Biography,Drama,History",6.6,28374
tt0829482,Superbad,2007,Comedy,7.6,649781
tt0830515,Quantum of Solace,2008,"Action,Adventure,Mystery",6.5,478014
tt0830558,The Girl Next Door,2007,"Crime,Drama,Horror",6.5,30184
tt0830570,I Can't Think Straight,2008,"Drama,Romance",6.5,9582
tt0830700,Tarek's Situation,2006,"Comedy,Romance",6.9,3916
tt0830861,A Fox's Tale,2008,"Adventure,Animation,Family",1.3,9084
tt0830882,With Friends Like These,2007,"Comedy,Drama",6.9,2753
tt0831275,Bigga Than Ben,2008,Drama,6.2,1321
tt0831280,Waking Madison,2010,Drama,5.5,1610
tt0831299,I Really Hate My Job,2007,"Comedy,Drama",5.1,1294
tt0831387,Godzilla,2014,"Action,Adventure,Sci-Fi",6.4,449197
tt0831840,Ahista Ahista,2006,"Drama,Romance",6.9,1702
tt0831848,Shin Chan: The Adult Empire Strikes Back,2001,"Action,Adventure,Animation",7.8,1285
tt0831884,Reservation Road,2007,"Crime,Drama,Thriller",6.6,25402
tt0831887,The Spirit,2008,"Action,Crime,Fantasy",4.7,63250
tt0831888,Tekkonkinkreet,2006,"Action,Adventure,Animation",7.5,14845
tt0832266,"Definitely, Maybe",2008,"Comedy,Drama,Romance",7.1,175353
tt0832318,What Goes Up,2009,"Comedy,Drama",5.3,1968
tt0832449,One Piece: Clockwork Island Adventure,2001,"Action,Adventure,Animation",6.6,3285
tt0832517,Black Sheep,2006,Comedy,6.5,1019
tt0832903,Manufactured Landscapes,2006,Documentary,7.2,3086
tt0833444,Dombivli Fast,2005,"Crime,Drama,Thriller",8.0,1175
tt0833476,Jhoom Barabar Jhoom,2007,"Comedy,Drama,Musical",3.7,3539
tt0833484,The Killer,2006,"Action,Crime,Drama",4.8,1317
tt0833553,Ta Ra Rum Pum,2007,"Comedy,Drama,Family",5.7,5800
tt0833557,Visioneers,2008,"Comedy,Drama,Sci-Fi",5.9,6416
tt0833561,Woh Lamhe ...,2006,"Biography,Drama,Romance",6.5,1663
