ID,Titre,Année,Genres,Note,Votes,Titre Français,Nom du/des Réalisateur(s)
tt7057496,Forgotten,2017,"Crime,Mystery,Thriller",7.4,50289,Forgotten,['Jang Hang-jun']
tt7058080,Angel of Mine,2019,"Drama,Mystery,Thriller",6.4,12548,Angel of Mine,['Kim Farrant']
tt7059506,Munafik 2,2018,"Horror,Mystery,Thriller",5.6,1910,,['Syamsul Yusof']
tt7059844,Dabangg 3,2019,"Action,Comedy,Crime",3.0,20620,Dabangg 3,['Prabhu Deva']
tt7060344,Raatchasan,2018,"Action,Crime,Drama",8.3,52420,Ratsasan,['Ram Kumar']
tt7060460,Theeran Adhigaram Ondru,2017,"Action,Crime,Thriller",8.2,17571,Theeran Adhigaram Ondru,['H. Vinoth']
tt7063210,The Place,2017,"Drama,Mystery,Thriller",7.0,12975,Café Roma,['Paolo Genovese']
tt7064498,Return of the Hero,2018,"Comedy,History",6.5,4661,Le Retour du Héros,['Laurent Tirard']
tt7064766,Tisbah ala Khair,2017,"Comedy,Crime,Drama",6.2,1586,,['Mohamed Samy']
tt7066382,The Magic Tuche,2018,Comedy,4.7,1520,Les Tuche 3,['Olivier Baroux']
tt7066382,The Magic Tuche,2018,Comedy,4.7,1520,"Les Tuche 3 : Liberté, Égalité, Fraternituche",['Olivier Baroux']
tt7068818,The Houses October Built 2,2017,Horror,4.6,4863,,['Bobby Roe']
tt7068942,After the Screaming Stops,2018,"Documentary,Music",7.1,1899,,"['Joe Pearlman', 'David Soutar']"
tt7069210,The Conjuring: The Devil Made Me Do It,2021,"Horror,Mystery,Thriller",6.3,146223,Conjuring : Sous l'emprise du Diable,['Michael Chaves']
tt7069210,The Conjuring: The Devil Made Me Do It,2021,"Horror,Mystery,Thriller",6.3,146223,Conjuring 3 : Sous l'emprise du Diable,['Michael Chaves']
tt7070818,Buddy Games,2019,Comedy,4.8,8756,Buddy Games,['Josh Duhamel']
tt7073522,"One Nation, One King",2018,"Drama,History",5.8,1583,Révolution,['Pierre Schoeller']
tt7073522,"One Nation, One King",2018,"Drama,History",5.8,1583,Un peuple et son roi,['Pierre Schoeller']
tt7073710,What Keeps You Alive,2018,"Horror,Thriller",5.7,9894,What Keeps You Alive,['Colin Minihan']
tt7074886,The Front Runner,2018,"Biography,Drama,History",6.1,14419,The Front Runner,['Jason Reitman']
tt7075594,Our Time Will Come,2017,"Drama,War",6.4,1018,,['Ann Hui']
tt7076834,Satan's Slaves,2017,"Drama,Horror,Mystery",6.5,12018,,['Joko Anwar']
tt7078658,The Day Shall Come,2019,"Comedy,Crime",5.9,4259,Le jour viendra où...,['Christopher Morris']
tt7078658,The Day Shall Come,2019,"Comedy,Crime",5.9,4259,Le Jour viendra où...,['Christopher Morris']
tt7080138,The Crimes That Bind,2018,"Mystery,Thriller",7.0,1547,,['Katsuo Fukuzawa']
tt7080422,Dragon Rider,2020,"Adventure,Animation,Comedy",5.7,2201,Le Dragon argenté,['Tomer Eshed']
tt7080422,Dragon Rider,2020,"Adventure,Animation,Comedy",5.7,2201,Dragon Rider,['Tomer Eshed']
tt7080960,Michael Inside,2017,Drama,7.0,1910,,['Frank Berry']
tt7083526,Breakthrough,2019,"Biography,Drama",6.3,11267,Breakthrough,['Roxann Dawson']
tt7084386,Blue Miracle,2021,"Adventure,Biography,Drama",6.6,8198,Blue Miracle,['Julio Quintana']
tt7085724,Road to Hell,2018,"Action,Crime,Horror",4.9,1155,,"[""Roberto D'Antona""]"
tt7085842,The End?,2017,"Horror,Thriller",5.4,2202,,['Daniele Misischia']
tt7087210,Donnybrook,2018,"Action,Drama,Thriller",5.4,2537,Donnybrook,['Tim Sutton']
tt7088108,Indrajith,2017,"Action,Adventure",3.6,1672,Indrajith,['Kalaprabhu Thanu']
tt7089878,Liz and the Blue Bird,2018,"Animation,Drama,Fantasy",7.1,2468,Liz et l'oiseau bleu,['Naoko Yamada']
tt7090140,Coda,2019,"Drama,Music",6.0,2368,,['Claude Lalonde']
tt7090638,The Swerve,2018,"Drama,Horror,Thriller",6.5,1959,The Swerve,['Dean Kapsalis']
tt7091300,Bad Apples,2018,Horror,3.2,1856,,['Bryan Coyne']
tt7093904,Dragonkeeper,2024,"Adventure,Animation,Fantasy",5.7,1308,,"['Jianping Li', 'Salvador Simó']"
tt7094488,Sandeep Aur Pinky Faraar,2021,"Comedy,Crime,Drama",6.3,9134,,['Dibakar Banerjee']
tt7095476,Waiting for Anya,2020,"Drama,Thriller,War",6.0,1965,Anya,['Ben Cookson']
tt7095476,Waiting for Anya,2020,"Drama,Thriller,War",6.0,1965,Waiting for Anya,['Ben Cookson']
tt7095482,The Candidate,2018,"Drama,Mystery,Thriller",7.1,9686,El reino,['Rodrigo Sorogoyen']
tt7095654,Believer,2018,"Action,Crime,Thriller",6.6,4975,,['Lee Hae-young']
tt7097772,Resistance Is Life,2017,Documentary,7.6,3316,,['Apo W. Bazidi']
tt7097896,Venom: Let There Be Carnage,2021,"Action,Sci-Fi,Thriller",5.9,275379,Venom: Let There Be Carnage,['Andy Serkis']
tt7098658,Raazi,2018,"Action,Drama,Thriller",7.7,34414,,['Meghna Gulzar']
tt7099280,Needle in a Timestack,2021,"Drama,Fantasy,Romance",5.3,2304,Une aiguille dans une botte de temps,['John Ridley']
tt7099280,Needle in a Timestack,2021,"Drama,Fantasy,Romance",5.3,2304,Needle in a Timestack,['John Ridley']
tt7104984,Gun City,2018,"Action,Adventure,Crime",6.3,4387,Gun City,['Dani de la Torre']
tt7105944,There's No Place Like Home,2018,"Comedy,Drama,Romance",6.1,3401,Une famille italienne,['Gabriele Muccino']
tt7109900,Kavaludaari,2019,"Crime,Drama,Mystery",7.9,3336,,['Hemanth M. Rao']
tt7111402,Oxidan,2017,"Comedy,Drama,Romance",5.2,2054,,['Hamed Mohammadi']
tt7112154,Asako I & II,2018,"Drama,Romance",7.0,5514,Asako 1 & 2,['Ryûsuke Hamaguchi']
tt7112154,Asako I & II,2018,"Drama,Romance",7.0,5514,Asako I et II,['Ryûsuke Hamaguchi']
tt7112154,Asako I & II,2018,"Drama,Romance",7.0,5514,Asako I & II,['Ryûsuke Hamaguchi']
tt7115500,Die in One Day,2017,"Horror,Thriller",3.4,1651,,"[""Eros D'Antona""]"
tt7115920,"Lots of Kids, a Monkey and a Castle",2017,Documentary,7.5,1697,"Plein d'enfants, un singe et un château",['Gustavo Salmerón']
tt7116248,Afterburn/Aftershock,2017,Romance,5.2,1262,Afterburn/Aftershock,['Tosca Musk']
tt7117352,Killing,2018,"Action,Drama",6.5,1372,Killing,"[""Shin'ya Tsukamoto""]"
tt7117594,To Dust,2018,"Comedy,Drama",6.0,1181,,['Shawn Snyder']
tt7117870,Love Action Drama,2019,"Comedy,Romance",5.2,1877,,['Dhyan Sreenivasan']
tt7121252,On My Skin: The Last Seven Days of Stefano Cucchi,2018,"Biography,Drama",7.3,10366,Sur ma peau,['Alessio Cremonini']
tt7124092,Ghost in the Graveyard,2019,"Action,Drama,Horror",3.8,2108,,['Charlie Comparetto']
tt7125774,Balloon,2018,"Drama,History,Thriller",7.5,13797,Le vent de la liberté,['Michael Herbig']
tt7125774,Balloon,2018,"Drama,History,Thriller",7.5,13797,Le Vent de la Liberté,['Michael Herbig']
tt7125860,If Beale Street Could Talk,2018,"Drama,Romance",7.1,53194,Si Beale Street pouvait parler,['Barry Jenkins']
tt7126948,Wonder Woman 1984,2020,"Action,Adventure,Fantasy",5.4,297244,Wonder Woman 1984,['Patty Jenkins']
tt7127184,Useless Humans,2020,"Adventure,Comedy,Horror",4.5,2458,,['Stephen Ohl']
tt7127700,Bonehill Road,2017,"Horror,Thriller",4.0,3656,,['Todd Sheets']
tt7128042,Letter to Santa 3,2017,"Comedy,Romance",5.4,1068,,['Tomasz Konecki']
tt7128066,Charleston,2017,"Comedy,Drama",6.7,1167,,['Andrei Cretulescu']
tt7128254,Goutham Nanda,2017,"Action,Drama,Thriller",6.4,1062,,['Sampath Nandi']
tt7128732,Tremors,2019,Drama,6.6,1553,Tremblements,['Jayro Bustamante']
tt7129926,Like a Cat on a Highway,2017,Comedy,6.2,3812,,['Riccardo Milani']
tt7130192,The Demonologist,2019,"Crime,Fantasy,Horror",3.3,2314,The Demonologist,['J.M. Stelly']
tt7130916,Dicks: The Musical,2023,"Comedy,Musical",5.3,3577,,['Larry Charles']
tt7131622,Once Upon a Time... in Hollywood,2019,"Comedy,Drama",7.6,879037,Once Upon a Time in... Hollywood,['Quentin Tarantino']
tt7131870,Wolf Warrior 2,2017,"Action,Adventure,Drama",5.9,9110,Wolf Warrior 2,['Jing Wu']
tt7133352,Black Sabbath: The End Of The End,2017,"Documentary,Music",7.4,1088,Black Sabbath: The End Of The End,['Dick Carruthers']
tt7133554,Silent Night,2017,"Comedy,Drama",7.2,3002,,['Piotr Domalewski']
tt7133686,Next Gen,2018,"Action,Adventure,Animation",6.6,19963,Nouvelle génération,"['Kevin R. Adams', 'Joe Ksander']"
tt7133754,Killer Sofa,2019,"Comedy,Fantasy,Horror",3.7,3164,Killer Sofa,['Bernie Rao']
tt7134096,The Rhythm Section,2020,"Action,Drama,Mystery",5.4,20057,Le Rythme de la vengeance,['Reed Morano']
tt7136736,The Elf,2016,Horror,2.4,2550,,['Tristan Price']
tt7136896,Aladdin 2,2018,"Comedy,Fantasy",3.8,1294,Alad'2,['Lionel Steketee']
tt7137380,Destroyer,2018,"Action,Crime,Drama",6.2,32346,Destroyer,['Karyn Kusama']
tt7137846,Breaking In,2018,"Action,Thriller",5.5,17255,Breaking In,['James McTeigue']
tt7138894,Against the Night,2017,"Horror,Mystery,Thriller",3.7,2336,Against the Night,['Brian Cavallaro']
tt7139936,A Rainy Day in New York,2019,"Comedy,Romance",6.4,54062,Un jour de pluie à New York,['Woody Allen']
tt7142506,Sir,2018,"Drama,Romance",7.7,8889,Monsieur,['Rohena Gera']
tt7144296,Kiss and Kill,2017,"Drama,Mystery,Romance",2.9,1170,Kiss and Kill,['Dean McKendrick']
tt7144666,The Black Phone,2021,"Horror,Mystery,Thriller",6.9,215518,Black Phone,['Scott Derrickson']
tt7146054,The Guardian,2017,"Action,Animation,Fantasy",7.1,1046,,['Zhigang Yang']
tt7146812,Onward,2020,"Adventure,Animation,Comedy",7.4,175499,En avant,['Dan Scanlon']
tt7147158,MK Ultra,2022,Thriller,5.0,8338,MK Ultra,['Joseph Sorrentino']
tt7147540,Sui Dhaaga: Made in India,2018,"Comedy,Drama",6.8,9431,Sui Dhaaga,['Sharat Katariya']
tt7148264,The Final Game,2022,"Biography,Drama,Sport",6.6,1286,,"['Àlex Murrull', 'Dani de la Orden']"
tt7149066,The Sonata,2018,"Horror,Music,Mystery",5.2,1688,The Sonata,['Andrew Desmond']
tt7149336,The Unicorn,2018,Comedy,5.2,1418,,['Robert Schwartzman']
tt7149730,The Silencing,2020,"Action,Crime,Mystery",6.3,35909,The Silencing,['Robin Pront']
tt7149916,Edge of Fear,2018,"Action,Crime,Thriller",4.5,3413,Edge of Fear,['Bobby Roth']
tt7150512,2040,2019,Documentary,7.1,1445,2040,['Damon Gameau']
tt7153488,Army of One,2020,Action,4.5,6719,Army of One,['Stephen Durham']
tt7153766,Unsane,2018,"Drama,Horror,Mystery",6.4,50672,Paranoïa,['Steven Soderbergh']
tt7155170,Liverleaf,2018,Horror,6.2,1372,,['Eisuke Naitô']
tt7156144,Jealous,2017,"Comedy,Drama",6.1,1629,Jalouse,"['David Foenkinos', 'Stéphane Foenkinos']"
tt7156222,Keep an Eye Out,2018,Comedy,6.7,5675,Au poste !,['Quentin Dupieux']
tt7156436,Take Point,2018,"Action,Thriller",5.4,1545,,['Byung-woo Kim']
tt7156898,County Lines,2019,Drama,6.9,1620,,['Henry Blake']
tt7157146,The Curse of Audrey Earnshaw,2020,"Drama,Horror,Mystery",4.8,1570,,['Thomas Robert Lee']
tt7158430,Hearts Beat Loud,2018,"Comedy,Drama,Music",6.9,11967,Hearts Beat Loud,['Brett Haley']
tt7158582,The Reports on Sarah and Saleem,2018,"Crime,Drama,Mystery",7.2,1359,The Reports on Sarah and Saleem,['Muayad Alayan']
tt7158686,You Shall Not Sleep,2018,"Horror,Mystery,Thriller",5.0,1420,No dormirás,['Gustavo Hernández']
tt7159382,Fidaa,2017,"Comedy,Drama,Romance",7.4,5877,,['Sekhar Kammula']
tt7159566,Transference,2020,"Action,Mystery,Sci-Fi",4.1,2394,Transference: Escape the Dark,['Matthew Ninaber']
tt7160070,Along With the Gods: The Two Worlds,2017,"Action,Adventure,Drama",7.2,20189,Along With the Gods: The Two Worlds,['Kim Yong-hwa']
tt7160176,The Fortress,2017,"Action,Drama,History",6.8,3548,The Fortress,['Hwang Dong-hyuk']
tt7160372,The Zone of Interest,2023,"Drama,History,War",7.4,118014,La Zone d'intérêt,['Jonathan Glazer']
tt7161122,Meesaya murukku,2017,"Biography,Comedy,Drama",7.5,2966,,['Hiphop Tamizha Adhi']
tt7162390,Mermaid: The Lake of the Dead,2018,"Drama,Fantasy,Horror",4.4,1881,Mermaid: Le lac des âmes perdues,"['Svyatoslav Podgaevskiy', 'Christopher Bevins']"
tt7162758,Paltan,2018,"Action,Drama,History",5.2,1226,,['J.P. Dutta']
tt7163824,The Load,2018,Drama,6.5,1801,La Charge,['Ognjen Glavonic']
tt7163824,The Load,2018,Drama,6.5,1801,Teret,['Ognjen Glavonic']
tt7166310,Dhananjay,2017,Drama,7.9,1075,,['Arindam Sil']
tt7167630,Batman: Gotham by Gaslight,2018,"Action,Adventure,Animation",6.7,19487,Batman: Gotham by Gaslight,['Sam Liu']
tt7167686,Reign of the Supermen,2019,"Action,Adventure,Animation",6.8,18725,Le Règne des Supermen,"['Jake Castorena', 'Sam Liu']"
tt7167686,Reign of the Supermen,2019,"Action,Adventure,Animation",6.8,18725,Reign of the Supermen - Le Règne des Superman,"['Jake Castorena', 'Sam Liu']"
tt7169514,Dilili in Paris,2018,"Adventure,Animation,Family",6.8,1230,Dilili à Paris,['Michel Ocelot']
tt7170950,Like Father,2018,Drama,6.1,23561,Tel père,['Lauren Miller Rogen']
tt7174134,Nr. 10,2021,"Drama,Mystery,Sci-Fi",6.5,1256,N° 10,['Alex van Warmerdam']
tt7175968,My Neighbor Adolf,2022,"Comedy,Drama",6.6,1610,My Neighbor Adolf,['Leon Prudovsky']
tt7175992,School's Out,2018,"Drama,Mystery,Thriller",6.5,3199,L'heure de la sortie,['Sébastien Marnier']
tt7176054,Cosmoball,2020,"Action,Sci-Fi,Sport",4.7,2696,Cosmoball,['Dzhanik Fayziev']
tt7177720,Super Crazy,2018,Comedy,6.1,1242,,['Martino Zaidelis']
tt7178226,The Cave,2019,"Documentary,War",7.5,2986,The Cave,['Feras Fayyad']
tt7178640,Superintelligence,2020,"Action,Comedy,Romance",5.4,13487,Superintelligence,['Ben Falcone']
tt7179714,Iravukku Aayiram Kangal,2018,"Action,Thriller",7.3,1459,,['Mu. Maran']
tt7179784,Irumbu Thirai,2018,"Action,Crime,Thriller",7.6,5683,Irumbu Thirai - Le Rideau de Fer,['P.S. Mithran']
tt7180544,The Brawler,2017,"Action,Drama,Sport",8.0,8829,,"['Anurag Kashyap', 'Jay Dev Banerjee']"
tt7183578,Project Gutenberg,2018,"Action,Crime,Mystery",6.8,5277,Projet Gutenberg,['Felix Chong']
tt7184124,Night Comes On,2018,Drama,6.7,1101,Long Way Home,['Jordana Spiro']
tt7185492,The Founding of an Army,2017,"Action,Drama,History",4.5,1111,,['Wai Keung Lau']
tt7186092,"Nico, 1988",2017,"Biography,Drama,Music",6.7,2105,"Nico, 1988",['Susanna Nicchiarelli']
tt7188002,Capri-Revolution,2018,"Drama,History",6.1,1047,Capri-Revolution,['Mario Martone']
tt7188978,Lifechanger,2018,"Drama,Fantasy,Horror",5.4,2884,Lifechanger,['Justin McConnell']
tt7190460,Thupparivaalan,2017,"Action,Crime,Thriller",7.5,5638,,['Mysskin']
tt7193362,Where's My Roy Cohn?,2019,Documentary,7.0,1269,,['Matt Tyrnauer']
tt7200076,Real Cases of Shadow People: The Sarah McCormick Story,2019,"Horror,Mystery,Thriller",3.4,1032,Real Cases of Shadow People: The Sarah McCormick Story,"['Joseph Mazzaferro', 'Joseph Thomas']"
tt7200946,"Oh, Ramona!",2019,"Comedy,Romance",4.8,9733,"Oh, Ramona!",['Cristina Jacob']
tt7201744,As I Am,2019,"Comedy,Drama,Romance",6.2,1278,,['Guy Davies']
tt7201846,"Cyrano, My Love",2018,"Comedy,Drama,History",7.3,3862,Edmond,['Alexis Michalik']
tt7203412,Wing Mirror,2017,"Comedy,Drama,Romance",4.2,2360,,['Manouchehr Hadi']
tt7203520,Werewolf,2018,"Drama,Horror,War",6.0,1661,Les Rescapés,['Adrian Panek']
tt7203520,Werewolf,2018,"Drama,Horror,War",6.0,1661,Werewolf,['Adrian Panek']
tt7204006,Love and Bullets,2017,"Comedy,Crime,Musical",6.5,1317,,"['Antonio Manetti', 'Marco Manetti']"
tt7204348,El Angel,2018,"Biography,Crime,Drama",6.9,11815,L'ange,['Luis Ortega']
tt7205208,Angels Wear White,2017,Drama,7.1,2532,Les anges portent du blanc,['Vivian Qu']
tt7205316,MILF,2018,Comedy,4.9,7590,MILF,['Axelle Laffont']
tt7205630,I Feel Good,2018,"Comedy,Drama",5.9,1474,I Feel Good,"['Benoît Delépine', 'Gustave Kervern']"
tt7205778,The Secret of Happiness,2018,"Comedy,Drama",7.5,1204,Notre secret du bonheur,['Vlad Zamfirescu']
tt7205942,Gundermann,2018,"Biography,Drama,History",7.2,2154,Les trois vies de Gundermann,['Andreas Dresen']
tt7207238,Jane,2017,"Biography,Documentary",7.8,5790,,['Brett Morgen']
tt7208564,Blood Fest,2018,"Comedy,Horror",5.4,6850,,['Owen Egerton']
tt7209350,Jessica Forever,2018,"Drama,Fantasy,Sci-Fi",4.7,1055,Jessica Forever,"['Caroline Poggi', 'Jonathan Vinel']"
tt7209472,Aiyai: Wrathful Soul,2020,"Mystery,Thriller",4.2,12894,Aiyai: Wrathful Soul,['Alan Arumugam']
tt7209510,Glossary of Broken Dreams,2018,"Animation,Comedy,Drama",5.7,7092,Glossary of Broken Dreams,['Johannes Grenzfurthner']
tt7210426,Through the Fire,2018,Drama,6.9,2169,Sauver ou périr,['Frédéric Tellier']
tt7211648,Shook,2021,Horror,4.1,1258,Shook,['Jennifer Harrington']
tt7212726,Simmba,2018,"Action,Crime,Drama",5.5,22600,Simmba,['Rohit Shetty']
tt7212754,Ludo,2020,"Action,Comedy,Crime",7.6,44293,Ludo,['Anurag Basu']
tt7213936,What Will People Say,2017,Drama,7.4,6075,La Mauvaise Réputation,['Iram Haq']
tt7214470,Haunted Hospital,2018,"Horror,Mystery,Thriller",4.2,2175,Fear Challenge,['Michael David Pate']
tt7214762,Jim & Andy: The Great Beyond,2017,Documentary,7.6,28312,Jim et Andy,['Chris Smith']
tt7214842,One of Us,2017,Documentary,7.0,7185,L'un des nôtres,"['Heidi Ewing', 'Rachel Grady']"
tt7214954,Luck,2022,"Adventure,Animation,Comedy",6.4,31153,Luck,"['Peggy Holmes', 'Javier Abad']"
tt7215232,Spellbound,2024,"Adventure,Animation,Comedy",5.9,1476,Ellian et le sortilège,['Vicky Jenson']
tt7215262,Super Size Me 2: Holy Chicken!,2017,Documentary,7.1,5749,,['Morgan Spurlock']
tt7215388,The China Hustle,2017,Documentary,7.1,3997,,['Jed Rothstein']
tt7215444,The Final Year,2017,Documentary,6.6,3421,,['Greg Barker']
tt7217028,Joint Custody,2017,Comedy,5.5,1053,Garde alternée,['Alexandra Leclère']
tt7217214,Ronnie Coleman: The King,2018,Documentary,7.0,4322,,['Vlad Yudin']
tt7218518,Pad Man,2018,"Comedy,Drama",7.9,29866,Padman,['R Balki']
tt7218732,Cingöz Recai,2017,"Action,Comedy,Crime",4.8,4863,Cingoz Recai,['Onur Ünlü']
tt7218812,The Other Side of Everything,2017,"Biography,Documentary",8.0,1280,L'envers d'une histoire,['Mila Turajlic']
tt7219324,The House by the Sea,2017,"Comedy,Drama",6.5,1834,La villa,['Robert Guédiguian']
tt7220640,Land of Hope,2018,"Drama,History,Romance",6.5,1030,À coeurs perdus,['Markku Pölönen']
tt7220696,Laugh or Die,2018,"Drama,History,War",6.7,1149,,['Heikki Kujanpää']
tt7220754,Heavy Trip,2018,"Comedy,Music",7.0,11266,Heavy Trip,"['Juuso Laatio', 'Jukka Vidgren']"
tt7221634,Maayavan,2017,"Action,Crime,Mystery",7.2,4311,,['C.V. Kumar']
tt7221772,Seized,2020,"Action,Adventure,Thriller",5.3,3193,Seized,['Isaac Florentine']
tt7221896,Cumali Ceber: Allah Seni Alsin,2017,Comedy,1.0,39470,,['Gökhan Gök']
tt7222976,Operation Alamelamma,2017,"Comedy,Thriller",7.9,1199,,['Suni']
tt7224520,Ever After,2018,"Fantasy,Horror,Romance",4.9,1021,Fin du monde,['Carolina Hellsgård']
tt7225386,25 km/h,2018,"Adventure,Comedy,Drama",7.2,6160,25 km/h,['Markus Goller']
tt7230750,The Velvet Underground,2021,"Documentary,Music",7.3,5573,The Velvet Underground,['Todd Haynes']
tt7231194,R.I.P.,2018,"Comedy,Drama",8.2,4085,,['Lijo Jose Pellissery']
tt7231342,The Fall of the American Empire,2018,"Comedy,Crime,Drama",6.9,4353,La chute de l'empire américain,['Denys Arcand']
tt7231546,Kayamkulam Kochunni,2018,"Action,Drama,History",6.8,2778,,['Rosshan Andrrews']
tt7231572,Not Cinderella's Type,2018,"Drama,Romance",6.1,2982,,['Brian Brough']
tt7232438,The Promise,2017,"Drama,Horror,Thriller",5.9,1302,,['Sophon Sakdaphisit']
tt7233726,Default,2018,"Drama,History",6.7,1569,,['Kook-Hee Choi']
tt7233828,The System,2018,"Drama,Mystery,Thriller",4.4,3111,,['Irin Daniels']
tt7235038,Boo!,2018,"Drama,Horror,Mystery",3.5,1392,,['Luke Jaden']
tt7236034,I Want to Eat Your Pancreas,2018,"Animation,Drama,Family",8.0,27127,Je veux manger ton pancréas,"[""Jun'ichi Fujise"", 'Tomoyuki Itamura', 'Masaharu Tomoda', ""Shin'ichirô Ushijima"", 'Daisuke Yoshida', 'Fumihiro Yoshimura']"
tt7238392,Taxi 5,2018,"Action,Comedy,Crime",4.6,11142,Taxi 5,['Franck Gastambide']
tt7241654,Gangster Land,2017,"Action,Crime,Drama",4.3,1748,,['Timothy Woodward Jr.']
tt7241926,Tell It to the Bees,2018,"Drama,Romance",6.5,7235,Tell It to the Bees,['Annabel Jankel']
tt7242142,Blindspotting,2018,"Comedy,Crime,Drama",7.4,33294,Blindspotting,['Carlos López Estrada']
tt7243686,The Swindlers,2017,"Action,Crime,Thriller",6.6,2504,,['Chang Won Jang']
tt7245176,Paradox,2017,"Action,Adventure,Crime",6.5,4446,Paradox,['Wilson Yip']
tt7248144,An Affair,2018,"Drama,Thriller",5.5,2738,En affære,['Henrik Martin Dahlsbakken']
tt7248248,Lucky Day,2019,"Action,Comedy,Crime",5.1,3657,Lucky Day,['Roger Avary']
tt7248884,The Ideal Palace,2018,"Biography,Drama",7.1,1512,Facteur Cheval,['Nils Tavernier']
tt7248884,The Ideal Palace,2018,"Biography,Drama",7.1,1512,L'Incroyable Histoire du facteur Cheval,['Nils Tavernier']
tt7248884,The Ideal Palace,2018,"Biography,Drama",7.1,1512,The Incredible Story of the Postman Cheval,['Nils Tavernier']
tt7249854,Nene Raju Nene Mantri,2017,"Action,Romance,Thriller",5.8,1642,,['Teja']
tt7249874,LIE,2017,"Action,Adventure,Thriller",5.8,1358,,['Hanu Raghavapudi']
tt7250056,Non-Fiction,2018,"Comedy,Drama,Romance",6.4,5918,Doubles vies,['Olivier Assayas']
tt7250358,Botoks,2017,"Action,Drama,Thriller",3.8,2249,Botoks,['Patryk Vega']
tt7251666,Siccin 4,2017,Horror,5.7,2698,,['Alper Mestçi']
tt7252000,Maktub,2017,"Comedy,Drama",7.2,2650,,['Oded Raz']
tt7253506,Joan Didion: The Center Will Not Hold,2017,"Biography,Documentary",7.5,3154,Joan Didion: Le centre ne tiendra pas,['Griffin Dunne']
tt7255568,Student of the Year 2,2019,"Action,Comedy,Drama",2.2,22985,Student of the Year 2,['Punit Malhotra']
tt7256866,Father of the Year,2018,Comedy,5.2,12878,Father of the Year,['Tyler Spindel']
tt7257586,Kurangu Bommai,2017,"Crime,Drama,Thriller",7.9,2219,Kurangu Bommai,['Nithilan Saminathan']
tt7260048,Outside In,2017,Drama,6.7,6435,Outside In,['Lynn Shelton']
tt7260818,Book of Monsters,2018,"Action,Comedy,Horror",4.7,2331,Book of Monsters,['Stewart Sparke']
tt7262384,The True Adventures of Wolfboy,2019,"Adventure,Crime,Drama",5.7,1018,Wolfboy,['Martin Krejcí']
tt7262882,Master Z: The Ip Man Legacy,2018,"Action,Biography,Crime",6.5,10112,Master Z: The Ip Man Legacy,['Woo-Ping Yuen']
tt7262990,Deadcon,2019,"Drama,Horror,Mystery",2.8,1330,,['Caryn Waechter']
tt7263040,Mark of the Devil,2020,Horror,3.2,2647,La marque du Diable,['Diego Cohen']
tt7263664,Brothers' Nest,2018,"Comedy,Thriller",6.4,1608,,['Clayton Jacobson']
tt7264080,"I Love You, Daddy",2017,"Comedy,Drama",6.3,4749,,['Louis C.K.']
tt7265634,English Dogs,2020,"Action,Crime,Thriller",3.5,2837,English Dogs,['Taffy Edwards']
tt7268732,Mahanubhavudu,2017,"Comedy,Drama,Romance",6.4,1146,,['Maruthi Dasari']
tt7268736,Kilometers and Kilometers,2020,"Adventure,Comedy,Drama",6.4,1849,,['Jeo Baby']
tt7268738,Minnal Murali,2021,"Action,Comedy,Drama",7.8,33146,Minnal Murali: Par le pouvoir de l'éclair,['Basil Joseph']
tt7270808,Freaks Out,2021,"Adventure,Drama,Fantasy",6.9,7563,Les Freaks sont lâchés,['Gabriele Mainetti']
tt7270808,Freaks Out,2021,"Adventure,Drama,Fantasy",6.9,7563,Freaks Out,['Gabriele Mainetti']
tt7272242,Killing Jesus,2017,"Crime,Drama,Thriller",7.0,1177,Matar a Jesús,['Laura Mora Ortega']
tt7275232,Welcome to New York,2018,"Comedy,Drama",1.5,1005,,"['Chakri Toleti', 'Richard Harris', 'Jasmine Kaur']"
tt7275822,Klassentreffen 1.0,2018,"Comedy,Drama",3.8,1949,,['Til Schweiger']
tt7275830,Lara,2019,"Drama,Music",7.0,2655,Lara Jenkins,['Jan-Ole Gerster']
tt7277680,Anando Brahma,2017,"Comedy,Horror",7.1,5305,,"['Three Autumn Leaves', 'Mahi v Raghav']"
tt7277942,The Honeymoon Phase,2019,"Horror,Sci-Fi,Thriller",4.5,1109,,['Phillip G. Carroll Jr.']
tt7278824,The First King,2019,"Action,Adventure,Drama",6.5,6055,Le Premier roi,['Matteo Rovere']
tt7278824,The First King,2019,"Action,Adventure,Drama",6.5,6055,Romulus et Remus,['Matteo Rovere']
tt7279180,Sunny Side,2017,"Comedy,Drama",6.5,5199,,"['Felix Herngren', 'Måns Herngren']"
tt7279188,Woman at War,2018,"Adventure,Comedy,Drama",7.4,11518,Woman at war,['Benedikt Erlingsson']
tt7279188,Woman at War,2018,"Adventure,Comedy,Drama",7.4,11518,Woman at War,['Benedikt Erlingsson']
tt7280218,Carmilla,2019,"Drama,Fantasy,Horror",5.3,1025,Carmilla,['Emily Harris']
tt7280786,Tik Tik Tik,2018,"Action,Adventure,Sci-Fi",5.8,3206,Tik Tik Tik,['Shakti Soundar Rajan']
tt7280898,22 July,2018,"Biography,Crime,Drama",6.8,38485,Un 22 juillet,['Paul Greengrass']
tt7281538,Teacher,2019,Drama,5.9,1657,,['Adam Dick']
tt7282278,Long Lost,2018,"Drama,Mystery,Thriller",5.1,1246,,['Erik Bloomquist']
